,TSCO
2012-04-03,46.44499969482422
2012-04-04,46.314998626708984
2012-04-05,46.67499923706055
2012-04-09,46.5099983215332
2012-04-10,45.41999816894531
2012-04-11,46.150001525878906
2012-04-12,48.974998474121094
2012-04-13,49.189998626708984
2012-04-16,49.005001068115234
2012-04-17,49.564998626708984
2012-04-18,49.83000183105469
2012-04-19,49.439998626708984
2012-04-20,49.72999954223633
2012-04-23,49.70500183105469
2012-04-24,48.46500015258789
2012-04-25,48.744998931884766
2012-04-26,48.7599983215332
2012-04-27,49.7400016784668
2012-04-30,49.20500183105469
2012-05-01,49.189998626708984
2012-05-02,49.8849983215332
2012-05-03,49.4900016784668
2012-05-04,48.2400016784668
2012-05-07,47.994998931884766
2012-05-08,47.90999984741211
2012-05-09,48.349998474121094
2012-05-10,48.810001373291016
2012-05-11,49.31999969482422
2012-05-14,49.07500076293945
2012-05-15,48.59000015258789
2012-05-16,49.099998474121094
2012-05-17,47.61000061035156
2012-05-18,45.93000030517578
2012-05-21,46.939998626708984
2012-05-22,48.38999938964844
2012-05-23,48.9900016784668
2012-05-24,49.650001525878906
2012-05-25,49.810001373291016
2012-05-29,46.23500061035156
2012-05-30,44.7599983215332
2012-05-31,45.67499923706055
2012-06-01,44.79499816894531
2012-06-04,42.69499969482422
2012-06-05,43.80500030517578
2012-06-06,44.435001373291016
2012-06-07,43.72999954223633
2012-06-08,43.849998474121094
2012-06-11,42.85499954223633
2012-06-12,43.959999084472656
2012-06-13,42.03499984741211
2012-06-14,43.38999938964844
2012-06-15,43.95500183105469
2012-06-18,44.959999084472656
2012-06-19,45.470001220703125
2012-06-20,45.2599983215332
2012-06-21,44.04999923706055
2012-06-22,43.33000183105469
2012-06-25,43.290000915527344
2012-06-26,43.3650016784668
2012-06-27,41.540000915527344
2012-06-28,40.90999984741211
2012-06-29,41.529998779296875
2012-07-02,41.95000076293945
2012-07-03,41.625
2012-07-05,42.040000915527344
2012-07-06,41.970001220703125
2012-07-09,42.21500015258789
2012-07-10,41.79999923706055
2012-07-11,39.9900016784668
2012-07-12,41.43000030517578
2012-07-13,40.505001068115234
2012-07-16,40.29499816894531
2012-07-17,39.28499984741211
2012-07-18,39.76499938964844
2012-07-19,40.650001525878906
2012-07-20,38.9900016784668
2012-07-23,40.349998474121094
2012-07-24,39.35499954223633
2012-07-25,39.525001525878906
2012-07-26,46.29999923706055
2012-07-27,45.970001220703125
2012-07-30,45.95500183105469
2012-07-31,45.435001373291016
2012-08-01,44.04999923706055
2012-08-02,44.65999984741211
2012-08-03,45.224998474121094
2012-08-06,45.064998626708984
2012-08-07,45.540000915527344
2012-08-08,46.23500061035156
2012-08-09,45.80500030517578
2012-08-10,45.220001220703125
2012-08-13,45.459999084472656
2012-08-14,45.165000915527344
2012-08-15,45.04999923706055
2012-08-16,46.13999938964844
2012-08-17,46.875
2012-08-20,46.970001220703125
2012-08-21,47.03499984741211
2012-08-22,48.125
2012-08-23,47.994998931884766
2012-08-24,48.07500076293945
2012-08-27,48.3849983215332
2012-08-28,48.349998474121094
2012-08-29,48.02000045776367
2012-08-30,47.7400016784668
2012-08-31,47.7400016784668
2012-09-04,49.689998626708984
2012-09-05,49.119998931884766
2012-09-06,50.439998626708984
2012-09-07,50.30500030517578
2012-09-10,50.17499923706055
2012-09-11,49.6349983215332
2012-09-12,49.25
2012-09-13,48.869998931884766
2012-09-14,48.5
2012-09-17,48.935001373291016
2012-09-18,48.44499969482422
2012-09-19,48.47999954223633
2012-09-20,48.474998474121094
2012-09-21,48.68000030517578
2012-09-24,48.630001068115234
2012-09-25,48.470001220703125
2012-09-26,48.61000061035156
2012-09-27,49.95500183105469
2012-09-28,49.44499969482422
2012-10-01,48.994998931884766
2012-10-02,49.04499816894531
2012-10-03,48.689998626708984
2012-10-04,49.70000076293945
2012-10-05,51.224998474121094
2012-10-08,50.75
2012-10-09,49.3650016784668
2012-10-10,49.099998474121094
2012-10-11,48.71500015258789
2012-10-12,48.59000015258789
2012-10-15,48.45000076293945
2012-10-16,47.904998779296875
2012-10-17,48.11000061035156
2012-10-18,48.0
2012-10-19,46.98500061035156
2012-10-22,47.25
2012-10-23,47.584999084472656
2012-10-24,47.58000183105469
2012-10-25,46.439998626708984
2012-10-26,46.040000915527344
2012-10-31,48.095001220703125
2012-11-01,48.47999954223633
2012-11-02,47.28499984741211
2012-11-05,47.334999084472656
2012-11-06,46.974998474121094
2012-11-07,45.775001525878906
2012-11-08,46.0
2012-11-09,46.099998474121094
2012-11-12,45.665000915527344
2012-11-13,45.189998626708984
2012-11-14,43.720001220703125
2012-11-15,43.345001220703125
2012-11-16,43.584999084472656
2012-11-19,44.65999984741211
2012-11-20,45.025001525878906
2012-11-21,44.915000915527344
2012-11-23,45.3650016784668
2012-11-26,44.8849983215332
2012-11-27,44.720001220703125
2012-11-28,45.35499954223633
2012-11-29,45.19499969482422
2012-11-30,44.810001373291016
2012-12-03,44.3849983215332
2012-12-04,41.69499969482422
2012-12-05,42.154998779296875
2012-12-06,42.29999923706055
2012-12-07,42.939998626708984
2012-12-10,42.404998779296875
2012-12-11,43.1349983215332
2012-12-12,42.595001220703125
2012-12-13,42.665000915527344
2012-12-14,42.53499984741211
2012-12-17,43.599998474121094
2012-12-18,43.439998626708984
2012-12-19,44.415000915527344
2012-12-20,44.529998779296875
2012-12-21,44.01499938964844
2012-12-24,44.025001525878906
2012-12-26,43.540000915527344
2012-12-27,43.834999084472656
2012-12-28,43.73500061035156
2012-12-31,44.18000030517578
2013-01-02,45.91999816894531
2013-01-03,45.880001068115234
2013-01-04,45.81999969482422
2013-01-07,45.17499923706055
2013-01-08,45.93000030517578
2013-01-09,46.70000076293945
2013-01-10,46.52000045776367
2013-01-11,45.744998931884766
2013-01-14,45.834999084472656
2013-01-15,46.27000045776367
2013-01-16,46.474998474121094
2013-01-17,46.994998931884766
2013-01-18,47.02000045776367
2013-01-22,47.025001525878906
2013-01-23,46.14500045776367
2013-01-24,46.78499984741211
2013-01-25,47.93000030517578
2013-01-28,47.369998931884766
2013-01-29,46.994998931884766
2013-01-30,47.220001220703125
2013-01-31,51.834999084472656
2013-02-01,51.97999954223633
2013-02-04,51.08000183105469
2013-02-05,51.77000045776367
2013-02-06,51.494998931884766
2013-02-07,51.525001525878906
2013-02-08,52.02000045776367
2013-02-11,51.599998474121094
2013-02-12,51.47999954223633
2013-02-13,51.54999923706055
2013-02-14,51.875
2013-02-15,51.8849983215332
2013-02-19,51.720001220703125
2013-02-20,50.779998779296875
2013-02-21,50.44499969482422
2013-02-22,50.625
2013-02-25,50.64500045776367
2013-02-26,51.2599983215332
2013-02-27,51.630001068115234
2013-02-28,51.994998931884766
2013-03-01,51.54499816894531
2013-03-04,51.84000015258789
2013-03-05,52.14500045776367
2013-03-06,52.1150016784668
2013-03-07,51.90999984741211
2013-03-08,52.349998474121094
2013-03-11,52.025001525878906
2013-03-12,51.459999084472656
2013-03-13,51.39500045776367
2013-03-14,51.244998931884766
2013-03-15,50.505001068115234
2013-03-18,50.619998931884766
2013-03-19,50.29499816894531
2013-03-20,51.16999816894531
2013-03-21,50.939998626708984
2013-03-22,51.05500030517578
2013-03-25,50.73500061035156
2013-03-26,50.95500183105469
2013-03-27,51.57500076293945
2013-03-28,52.064998626708984
2013-04-01,51.38999938964844
2013-04-02,51.30500030517578
2013-04-03,50.84000015258789
2013-04-04,51.790000915527344
2013-04-05,53.01499938964844
2013-04-08,54.32500076293945
2013-04-09,54.21500015258789
2013-04-10,54.33000183105469
2013-04-11,54.36000061035156
2013-04-12,53.68000030517578
2013-04-15,52.404998779296875
2013-04-16,52.8650016784668
2013-04-17,52.810001373291016
2013-04-18,53.10499954223633
2013-04-19,54.029998779296875
2013-04-22,54.79499816894531
2013-04-23,55.63999938964844
2013-04-24,56.025001525878906
2013-04-25,55.41999816894531
2013-04-26,54.25
2013-04-29,53.81999969482422
2013-04-30,53.584999084472656
2013-05-01,52.665000915527344
2013-05-02,54.20500183105469
2013-05-03,55.369998931884766
2013-05-06,55.939998626708984
2013-05-07,56.584999084472656
2013-05-08,55.64500045776367
2013-05-09,55.755001068115234
2013-05-10,56.880001068115234
2013-05-13,57.0099983215332
2013-05-14,57.32500076293945
2013-05-15,57.470001220703125
2013-05-16,56.46500015258789
2013-05-17,56.29999923706055
2013-05-20,56.1150016784668
2013-05-21,57.18000030517578
2013-05-22,55.6150016784668
2013-05-23,55.599998474121094
2013-05-24,55.599998474121094
2013-05-28,55.974998474121094
2013-05-29,55.814998626708984
2013-05-30,56.6150016784668
2013-05-31,55.9900016784668
2013-06-03,55.099998474121094
2013-06-04,54.310001373291016
2013-06-05,54.994998931884766
2013-06-06,56.064998626708984
2013-06-07,56.7599983215332
2013-06-10,56.880001068115234
2013-06-11,57.18000030517578
2013-06-12,56.345001220703125
2013-06-13,57.25
2013-06-14,57.34000015258789
2013-06-17,57.76499938964844
2013-06-18,58.80500030517578
2013-06-19,58.005001068115234
2013-06-20,56.27000045776367
2013-06-21,55.10499954223633
2013-06-24,55.595001220703125
2013-06-25,55.98500061035156
2013-06-26,56.439998626708984
2013-06-27,58.244998931884766
2013-06-28,58.775001525878906
2013-07-01,58.189998626708984
2013-07-02,57.95000076293945
2013-07-03,58.14500045776367
2013-07-05,59.404998779296875
2013-07-08,59.56999969482422
2013-07-09,60.08000183105469
2013-07-10,61.084999084472656
2013-07-11,61.45000076293945
2013-07-12,61.505001068115234
2013-07-15,61.28499984741211
2013-07-16,60.34000015258789
2013-07-17,59.54999923706055
2013-07-18,60.375
2013-07-19,61.244998931884766
2013-07-22,61.03499984741211
2013-07-23,61.040000915527344
2013-07-24,60.6349983215332
2013-07-25,59.165000915527344
2013-07-26,59.59000015258789
2013-07-29,59.685001373291016
2013-07-30,60.06999969482422
2013-07-31,60.57500076293945
2013-08-01,61.48500061035156
2013-08-02,61.654998779296875
2013-08-05,61.31999969482422
2013-08-06,61.060001373291016
2013-08-07,59.904998779296875
2013-08-08,60.755001068115234
2013-08-09,61.185001373291016
2013-08-12,60.1150016784668
2013-08-13,60.96500015258789
2013-08-14,60.165000915527344
2013-08-15,58.400001525878906
2013-08-16,58.380001068115234
2013-08-19,58.8650016784668
2013-08-20,60.18000030517578
2013-08-21,59.095001220703125
2013-08-22,60.64500045776367
2013-08-23,60.5
2013-08-26,60.775001525878906
2013-08-27,60.17499923706055
2013-08-28,59.900001525878906
2013-08-29,61.88999938964844
2013-08-30,61.185001373291016
2013-09-03,60.73500061035156
2013-09-04,61.86000061035156
2013-09-05,62.35499954223633
2013-09-06,61.83000183105469
2013-09-09,63.41999816894531
2013-09-10,64.6500015258789
2013-09-11,65.44000244140625
2013-09-12,65.33999633789062
2013-09-13,65.25
2013-09-16,65.26000213623047
2013-09-17,65.375
2013-09-18,65.57499694824219
2013-09-19,65.80000305175781
2013-09-20,65.23999786376953
2013-09-23,64.92500305175781
2013-09-24,65.0
2013-09-25,65.02999877929688
2013-09-26,66.16500091552734
2013-09-27,66.4000015258789
2013-09-30,67.16999816894531
2013-10-01,68.2699966430664
2013-10-02,68.7300033569336
2013-10-03,68.19999694824219
2013-10-04,68.52999877929688
2013-10-07,66.79000091552734
2013-10-08,65.48999786376953
2013-10-09,64.68000030517578
2013-10-10,65.83000183105469
2013-10-11,65.8499984741211
2013-10-14,65.70999908447266
2013-10-15,64.9800033569336
2013-10-16,66.69000244140625
2013-10-17,66.44000244140625
2013-10-18,67.19000244140625
2013-10-21,68.8499984741211
2013-10-22,68.54000091552734
2013-10-23,68.38999938964844
2013-10-24,73.94000244140625
2013-10-25,73.22000122070312
2013-10-28,71.8499984741211
2013-10-29,72.25
2013-10-30,71.54000091552734
2013-10-31,71.3499984741211
2013-11-01,71.12000274658203
2013-11-04,70.98999786376953
2013-11-05,70.76000213623047
2013-11-06,71.38999938964844
2013-11-07,70.04000091552734
2013-11-08,71.37000274658203
2013-11-11,71.77999877929688
2013-11-12,72.33999633789062
2013-11-13,73.5
2013-11-14,73.3499984741211
2013-11-15,74.08999633789062
2013-11-18,72.97000122070312
2013-11-19,71.5199966430664
2013-11-20,71.30999755859375
2013-11-21,72.63999938964844
2013-11-22,73.19000244140625
2013-11-25,73.5
2013-11-26,74.3499984741211
2013-11-27,74.04000091552734
2013-11-29,73.20999908447266
2013-12-02,73.69000244140625
2013-12-03,73.38999938964844
2013-12-04,72.72000122070312
2013-12-05,72.6500015258789
2013-12-06,72.76000213623047
2013-12-09,72.5
2013-12-10,71.73999786376953
2013-12-11,71.44999694824219
2013-12-12,71.36000061035156
2013-12-13,72.02999877929688
2013-12-16,73.58999633789062
2013-12-17,73.37000274658203
2013-12-18,74.72000122070312
2013-12-19,74.06999969482422
2013-12-20,74.91999816894531
2013-12-23,75.94999694824219
2013-12-24,76.08000183105469
2013-12-26,76.12000274658203
2013-12-27,75.54000091552734
2013-12-30,76.2300033569336
2013-12-31,77.58000183105469
2014-01-02,76.80000305175781
2014-01-03,76.4800033569336
2014-01-06,75.45999908447266
2014-01-07,75.93000030517578
2014-01-08,76.3499984741211
2014-01-09,76.69999694824219
2014-01-10,76.58000183105469
2014-01-13,73.4000015258789
2014-01-14,74.3499984741211
2014-01-15,75.18000030517578
2014-01-16,74.30999755859375
2014-01-17,74.16999816894531
2014-01-21,72.91000366210938
2014-01-22,73.16000366210938
2014-01-23,71.87000274658203
2014-01-24,70.18000030517578
2014-01-27,70.45999908447266
2014-01-28,70.68000030517578
2014-01-29,69.0
2014-01-30,67.45999908447266
2014-01-31,66.51000213623047
2014-02-03,63.41999816894531
2014-02-04,63.54999923706055
2014-02-05,63.7400016784668
2014-02-06,65.0999984741211
2014-02-07,66.5199966430664
2014-02-10,66.0199966430664
2014-02-11,65.66999816894531
2014-02-12,66.0
2014-02-13,66.18000030517578
2014-02-14,65.69999694824219
2014-02-18,66.52999877929688
2014-02-19,65.62000274658203
2014-02-20,65.7699966430664
2014-02-21,66.4000015258789
2014-02-24,66.7699966430664
2014-02-25,69.19999694824219
2014-02-26,70.45999908447266
2014-02-27,70.31999969482422
2014-02-28,70.55999755859375
2014-03-03,70.1500015258789
2014-03-04,71.73999786376953
2014-03-05,71.73999786376953
2014-03-06,72.29000091552734
2014-03-07,72.72000122070312
2014-03-10,72.55000305175781
2014-03-11,72.12000274658203
2014-03-12,72.08999633789062
2014-03-13,70.87000274658203
2014-03-14,71.05999755859375
2014-03-17,72.31999969482422
2014-03-18,74.01000213623047
2014-03-19,73.55999755859375
2014-03-20,74.06999969482422
2014-03-21,74.37000274658203
2014-03-24,73.19999694824219
2014-03-25,71.83999633789062
2014-03-26,70.43000030517578
2014-03-27,70.23999786376953
2014-03-28,70.7699966430664
2014-03-31,70.62999725341797
2014-04-01,71.72000122070312
2014-04-02,72.26000213623047
2014-04-03,71.04000091552734
2014-04-04,69.1500015258789
2014-04-07,66.9800033569336
2014-04-08,67.88999938964844
2014-04-09,69.1500015258789
2014-04-10,67.5999984741211
2014-04-11,67.08999633789062
2014-04-14,66.8499984741211
2014-04-15,66.72000122070312
2014-04-16,66.88999938964844
2014-04-17,67.25
2014-04-21,67.20999908447266
2014-04-22,67.48999786376953
2014-04-23,67.33999633789062
2014-04-24,66.69000244140625
2014-04-25,65.68000030517578
2014-04-28,66.44000244140625
2014-04-29,66.75
2014-04-30,67.23999786376953
2014-05-01,66.69999694824219
2014-05-02,67.06999969482422
2014-05-05,66.81999969482422
2014-05-06,65.30999755859375
2014-05-07,64.3499984741211
2014-05-08,64.43000030517578
2014-05-09,65.44000244140625
2014-05-12,66.5
2014-05-13,64.72000122070312
2014-05-14,64.1500015258789
2014-05-15,63.15999984741211
2014-05-16,63.81999969482422
2014-05-19,63.66999816894531
2014-05-20,63.59000015258789
2014-05-21,63.970001220703125
2014-05-22,63.59000015258789
2014-05-23,63.7400016784668
2014-05-27,64.80000305175781
2014-05-28,63.7400016784668
2014-05-29,63.619998931884766
2014-05-30,65.0199966430664
2014-06-02,65.05000305175781
2014-06-03,65.33000183105469
2014-06-04,65.18000030517578
2014-06-05,65.54000091552734
2014-06-06,65.98999786376953
2014-06-09,66.19000244140625
2014-06-10,65.6500015258789
2014-06-11,65.9000015258789
2014-06-12,65.05000305175781
2014-06-13,65.0
2014-06-16,64.36000061035156
2014-06-17,64.44999694824219
2014-06-18,64.55999755859375
2014-06-19,64.19000244140625
2014-06-20,63.04999923706055
2014-06-23,63.0
2014-06-24,62.560001373291016
2014-06-25,62.2599983215332
2014-06-26,60.84000015258789
2014-06-27,60.209999084472656
2014-06-30,60.400001525878906
2014-07-01,61.08000183105469
2014-07-02,60.88999938964844
2014-07-03,61.650001525878906
2014-07-07,61.540000915527344
2014-07-08,60.790000915527344
2014-07-09,61.380001068115234
2014-07-10,59.91999816894531
2014-07-11,60.349998474121094
2014-07-14,60.650001525878906
2014-07-15,60.97999954223633
2014-07-16,60.95000076293945
2014-07-17,61.099998474121094
2014-07-18,62.220001220703125
2014-07-21,61.619998931884766
2014-07-22,61.59000015258789
2014-07-23,61.06999969482422
2014-07-24,65.11000061035156
2014-07-25,63.470001220703125
2014-07-28,63.43000030517578
2014-07-29,63.540000915527344
2014-07-30,63.810001373291016
2014-07-31,62.16999816894531
2014-08-01,61.31999969482422
2014-08-04,61.810001373291016
2014-08-05,61.81999969482422
2014-08-06,61.34000015258789
2014-08-07,60.90999984741211
2014-08-08,61.75
2014-08-11,62.119998931884766
2014-08-12,62.130001068115234
2014-08-13,61.709999084472656
2014-08-14,62.029998779296875
2014-08-15,61.29999923706055
2014-08-18,61.86000061035156
2014-08-19,62.31999969482422
2014-08-20,63.25
2014-08-21,63.529998779296875
2014-08-22,64.55999755859375
2014-08-25,65.2699966430664
2014-08-26,66.77999877929688
2014-08-27,66.51000213623047
2014-08-28,67.1500015258789
2014-08-29,66.94999694824219
2014-09-02,67.16000366210938
2014-09-03,66.7300033569336
2014-09-04,65.83000183105469
2014-09-05,65.81999969482422
2014-09-08,64.55000305175781
2014-09-09,63.529998779296875
2014-09-10,61.619998931884766
2014-09-11,61.81999969482422
2014-09-12,61.04999923706055
2014-09-15,60.189998626708984
2014-09-16,60.72999954223633
2014-09-17,60.869998931884766
2014-09-18,61.45000076293945
2014-09-19,61.02000045776367
2014-09-22,60.29999923706055
2014-09-23,60.0099983215332
