,CWST
2021-03-31,63.56999969482422
2021-04-01,65.18000030517578
2021-04-05,65.48999786376953
2021-04-06,65.37000274658203
2021-04-07,65.02999877929688
2021-04-08,64.91000366210938
2021-04-09,65.62000274658203
2021-04-12,65.5
2021-04-13,67.0999984741211
2021-04-14,67.3499984741211
2021-04-15,66.81999969482422
2021-04-16,67.13999938964844
2021-04-19,67.62999725341797
2021-04-20,67.66000366210938
2021-04-21,67.94000244140625
2021-04-22,67.18000030517578
2021-04-23,68.0
2021-04-26,66.5
2021-04-27,66.41000366210938
2021-04-28,66.66999816894531
2021-04-29,67.1500015258789
2021-04-30,67.11000061035156
2021-05-03,67.62999725341797
2021-05-04,67.08000183105469
2021-05-05,67.27999877929688
2021-05-06,67.41000366210938
2021-05-07,67.97000122070312
2021-05-10,67.48999786376953
2021-05-11,66.8499984741211
2021-05-12,65.75
2021-05-13,66.56999969482422
2021-05-14,68.6500015258789
