,COHU
1998-07-22,11.03125
1998-07-23,10.875
1998-07-24,10.5625
1998-07-27,10.6875
1998-07-28,10.25
1998-07-29,9.9375
1998-07-30,9.9375
1998-07-31,9.8125
1998-08-03,9.40625
1998-08-04,8.78125
1998-08-05,9.125
1998-08-06,9.9375
1998-08-07,10.625
1998-08-10,10.625
1998-08-11,9.875
1998-08-12,10.0
1998-08-13,9.5625
1998-08-14,9.625
1998-08-17,9.71875
1998-08-18,10.03125
1998-08-19,10.0
1998-08-20,9.625
1998-08-21,9.9375
1998-08-24,9.9375
1998-08-25,9.65625
1998-08-26,9.0
1998-08-27,8.5
1998-08-28,8.5
1998-08-31,7.625
1998-09-01,7.96875
1998-09-02,8.125
1998-09-03,8.4375
1998-09-04,8.375
1998-09-08,9.125
1998-09-09,8.75
1998-09-10,8.09375
1998-09-11,8.4375
1998-09-14,8.875
1998-09-15,9.0
1998-09-16,8.9375
1998-09-17,8.5625
1998-09-18,8.875
1998-09-21,8.78125
1998-09-22,9.0
1998-09-23,9.3125
1998-09-24,9.1875
1998-09-25,9.125
1998-09-28,8.65625
1998-09-29,8.625
1998-09-30,8.25
1998-10-01,8.125
1998-10-02,8.40625
1998-10-05,8.0625
1998-10-06,7.8125
1998-10-07,7.3125
1998-10-08,6.75
1998-10-09,7.6875
1998-10-12,8.25
1998-10-13,7.75
1998-10-14,7.6875
1998-10-15,7.65625
1998-10-16,6.75
1998-10-19,7.125
1998-10-20,7.3125
1998-10-21,7.25
1998-10-22,7.6875
1998-10-23,8.4375
1998-10-26,8.90625
1998-10-27,8.5
1998-10-28,8.375
1998-10-29,8.5
1998-10-30,8.59375
1998-11-02,8.0
1998-11-03,8.0
1998-11-04,8.0
1998-11-05,8.25
1998-11-06,8.296875
1998-11-09,8.4375
1998-11-10,8.375
1998-11-11,8.3125
1998-11-12,8.375
1998-11-13,8.9375
1998-11-16,8.75
1998-11-17,8.625
1998-11-18,8.875
1998-11-19,9.3125
1998-11-20,9.4375
1998-11-23,10.6875
1998-11-24,11.9375
1998-11-25,11.65625
1998-11-27,12.0
1998-11-30,11.375
1998-12-01,10.78125
1998-12-02,11.28125
1998-12-03,11.75
1998-12-04,12.0
1998-12-07,12.0
1998-12-08,11.9375
1998-12-09,11.9375
1998-12-10,11.8125
1998-12-11,11.25
1998-12-14,10.8125
1998-12-15,10.75
1998-12-16,10.25
1998-12-17,10.5
1998-12-18,10.59375
1998-12-21,11.0
1998-12-22,10.9375
1998-12-23,11.0625
1998-12-24,11.1875
1998-12-28,11.25
1998-12-29,11.1875
1998-12-30,11.0625
1998-12-31,11.0
1999-01-04,11.625
1999-01-05,13.3125
1999-01-06,15.125
1999-01-07,15.25
1999-01-08,13.875
1999-01-11,13.75
1999-01-12,12.9375
1999-01-13,13.25
1999-01-14,13.875
1999-01-15,13.9375
1999-01-19,14.46875
1999-01-20,15.375
1999-01-21,15.0
1999-01-22,15.125
1999-01-25,14.625
1999-01-26,14.34375
1999-01-27,14.0
1999-01-28,14.375
1999-01-29,16.3125
1999-02-01,16.5
1999-02-02,15.25
1999-02-03,15.6875
1999-02-04,14.5625
1999-02-05,14.0625
1999-02-08,14.125
1999-02-09,14.09375
1999-02-10,13.71875
1999-02-11,13.84375
1999-02-12,13.75
1999-02-16,14.25
1999-02-17,14.0625
1999-02-18,14.0
1999-02-19,14.1875
1999-02-22,14.03125
1999-02-23,13.625
1999-02-24,12.875
1999-02-25,12.8125
1999-02-26,11.8125
1999-03-01,11.9375
1999-03-02,12.25
1999-03-03,12.0625
1999-03-04,12.25
1999-03-05,12.5
1999-03-08,12.75
1999-03-09,12.5625
1999-03-10,12.0625
1999-03-11,12.5625
1999-03-12,12.765625
1999-03-15,12.4375
1999-03-16,12.8125
1999-03-17,12.75
1999-03-18,12.4375
1999-03-19,12.0625
1999-03-22,11.875
1999-03-23,11.0
1999-03-24,10.84375
1999-03-25,11.21875
1999-03-26,12.15625
1999-03-29,12.46875
1999-03-30,12.125
1999-03-31,11.625
1999-04-01,11.53125
1999-04-05,11.53125
1999-04-06,12.1875
1999-04-07,12.1875
1999-04-08,12.59375
1999-04-09,13.125
1999-04-12,12.5
1999-04-13,12.75
1999-04-14,13.28125
1999-04-15,12.78125
1999-04-16,14.46875
1999-04-19,14.03125
1999-04-20,14.9375
1999-04-21,14.5625
1999-04-22,15.375
1999-04-23,15.9375
1999-04-26,15.5
1999-04-27,14.9375
1999-04-28,14.5
1999-04-29,14.09375
1999-04-30,14.25
1999-05-03,14.25
1999-05-04,14.375
1999-05-05,14.625
1999-05-06,14.34375
1999-05-07,14.5625
1999-05-10,14.625
1999-05-11,14.625
1999-05-12,15.0
1999-05-13,15.125
1999-05-14,14.875
1999-05-17,14.0
1999-05-18,13.875
1999-05-19,14.5625
1999-05-20,15.4375
1999-05-21,15.4375
1999-05-24,14.8125
1999-05-25,15.34375
1999-05-26,15.25
1999-05-27,14.875
1999-05-28,14.875
1999-06-01,14.84375
1999-06-02,14.6875
1999-06-03,14.9375
1999-06-04,15.90625
1999-06-07,16.0
1999-06-08,15.875
1999-06-09,16.25
1999-06-10,15.8125
1999-06-11,16.21875
1999-06-14,15.625
1999-06-15,15.5
1999-06-16,15.75
1999-06-17,15.84375
1999-06-18,15.71875
1999-06-21,17.1875
1999-06-22,17.75
1999-06-23,17.59375
1999-06-24,17.1875
1999-06-25,17.25
1999-06-28,17.40625
1999-06-29,17.75
1999-06-30,17.6875
1999-07-01,17.46875
1999-07-02,17.4375
1999-07-06,18.25
1999-07-07,17.9375
1999-07-08,18.25
1999-07-09,18.125
1999-07-12,18.625
1999-07-13,18.375
1999-07-14,18.71875
1999-07-15,19.46875
1999-07-16,21.0
1999-07-19,21.3125
1999-07-20,20.375
1999-07-21,20.875
1999-07-22,19.6875
1999-07-23,19.90625
1999-07-26,19.75
1999-07-27,20.0
1999-07-28,20.90625
1999-07-29,20.3125
1999-07-30,20.625
1999-08-02,20.6875
1999-08-03,20.375
1999-08-04,19.875
1999-08-05,19.3125
1999-08-06,19.625
1999-08-09,20.5625
1999-08-10,19.9375
1999-08-11,20.0
1999-08-12,19.96875
1999-08-13,19.6875
1999-08-16,19.5625
1999-08-17,19.34375
1999-08-18,18.65625
1999-08-19,19.1875
1999-08-20,19.0625
1999-08-23,19.5
1999-08-24,20.125
1999-08-25,20.75
1999-08-26,21.75
1999-08-27,21.53125
1999-08-30,21.5
1999-08-31,21.375
1999-09-01,21.53125
1999-09-02,21.46875
1999-09-03,22.71875
1999-09-07,23.0
1999-09-08,23.8125
1999-09-09,23.6875
1999-09-10,23.65625
1999-09-13,22.75
1999-09-14,22.6875
1999-09-15,22.4375
1999-09-16,22.5
1999-09-17,24.0
1999-09-20,24.78125
1999-09-21,23.46875
1999-09-22,24.0
1999-09-23,22.125
1999-09-24,22.0
1999-09-27,22.0
1999-09-28,21.75
1999-09-29,22.0
1999-09-30,21.125
1999-10-01,21.75
1999-10-04,21.9375
1999-10-05,22.625
1999-10-06,22.625
1999-10-07,22.9375
1999-10-08,22.125
1999-10-11,22.625
1999-10-12,21.5
1999-10-13,21.0
1999-10-14,21.25
1999-10-15,20.4375
1999-10-18,20.0
1999-10-19,18.125
1999-10-20,18.0625
1999-10-21,17.75
1999-10-22,17.8125
1999-10-25,16.875
1999-10-26,17.5
1999-10-27,17.625
1999-10-28,18.5625
1999-10-29,18.875
1999-11-01,18.75
1999-11-02,19.0
1999-11-03,21.9375
1999-11-04,20.625
1999-11-05,20.375
1999-11-08,21.25
1999-11-09,20.625
1999-11-10,21.375
1999-11-11,22.625
1999-11-12,23.75
1999-11-15,23.75
1999-11-16,24.3125
1999-11-17,24.0
1999-11-18,24.5
1999-11-19,24.4375
1999-11-22,23.875
1999-11-23,23.0625
1999-11-24,23.25
1999-11-26,23.625
1999-11-29,23.0625
1999-11-30,22.875
1999-12-01,23.625
1999-12-02,27.6875
1999-12-03,28.0625
1999-12-06,28.125
1999-12-07,29.25
1999-12-08,28.625
1999-12-09,28.125
1999-12-10,28.875
1999-12-13,29.625
1999-12-14,27.5
1999-12-15,27.875
1999-12-16,28.75
1999-12-17,29.0625
1999-12-20,28.5625
1999-12-21,28.875
1999-12-22,28.5
1999-12-23,29.375
1999-12-27,31.375
1999-12-28,30.1875
1999-12-29,29.3125
1999-12-30,30.25
1999-12-31,31.0
2000-01-03,29.5
2000-01-04,29.25
2000-01-05,28.25
2000-01-06,27.6875
2000-01-07,29.0625
2000-01-10,29.5
2000-01-11,28.125
2000-01-12,28.5
2000-01-13,29.75
2000-01-14,35.0
2000-01-18,35.0
2000-01-19,40.5
2000-01-20,42.75
2000-01-21,46.0
2000-01-24,43.75
2000-01-25,43.0
2000-01-26,41.875
2000-01-27,43.0
2000-01-28,43.5
2000-01-31,41.25
2000-02-01,40.5
2000-02-02,43.125
2000-02-03,44.75
2000-02-04,45.75
2000-02-07,46.5625
2000-02-08,46.5
2000-02-09,45.5625
2000-02-10,46.0
2000-02-11,46.25
2000-02-14,46.5
2000-02-15,50.0
2000-02-16,59.5
2000-02-17,57.0
2000-02-18,54.875
2000-02-22,56.96875
2000-02-23,58.375
2000-02-24,55.75
2000-02-25,55.15625
2000-02-28,55.0
2000-02-29,56.375
2000-03-01,58.25
2000-03-02,57.25
2000-03-03,58.25
2000-03-06,59.125
2000-03-07,56.375
2000-03-08,56.375
2000-03-09,56.125
2000-03-10,57.375
2000-03-13,52.5
2000-03-14,44.75
2000-03-15,39.125
2000-03-16,38.8125
2000-03-17,45.0
2000-03-20,43.5625
2000-03-21,47.640625
2000-03-22,46.0625
2000-03-23,45.25
2000-03-24,46.125
2000-03-27,46.4375
2000-03-28,42.875
2000-03-29,41.8125
2000-03-30,39.875
2000-03-31,41.6875
2000-04-03,37.609375
2000-04-04,41.0
2000-04-05,42.9375
2000-04-06,44.8125
2000-04-07,49.0
2000-04-10,44.25
2000-04-11,44.21875
2000-04-12,43.0
2000-04-13,43.25
2000-04-14,39.125
2000-04-17,38.875
2000-04-18,40.0
2000-04-19,39.9375
2000-04-20,41.625
2000-04-24,36.25
2000-04-25,37.0
2000-04-26,35.0
2000-04-27,40.875
2000-04-28,38.0625
2000-05-01,40.0
2000-05-02,38.046875
2000-05-03,40.0
2000-05-04,37.375
2000-05-05,38.25
2000-05-08,36.0
2000-05-09,35.9375
2000-05-10,34.625
2000-05-11,35.6875
2000-05-12,36.25
2000-05-15,40.9375
2000-05-16,40.4375
2000-05-17,40.625
2000-05-18,38.0625
2000-05-19,36.875
2000-05-22,36.5
2000-05-23,33.875
2000-05-24,35.875
2000-05-25,32.375
2000-05-26,32.5
2000-05-30,33.875
2000-05-31,35.125
2000-06-01,30.625
2000-06-02,35.375
2000-06-05,33.1875
2000-06-06,32.40625
2000-06-07,32.4375
2000-06-08,32.71875
2000-06-09,33.0
2000-06-12,31.625
2000-06-13,31.5
2000-06-14,30.0625
2000-06-15,29.5
2000-06-16,29.375
2000-06-19,30.1875
2000-06-20,31.5
2000-06-21,32.3125
2000-06-22,32.0
2000-06-23,30.375
2000-06-26,29.75
2000-06-27,28.625
2000-06-28,29.5
2000-06-29,27.875
2000-06-30,26.96875
2000-07-03,27.375
2000-07-05,24.1875
2000-07-06,23.25
2000-07-07,21.9375
2000-07-10,24.3125
2000-07-11,22.875
2000-07-12,23.0625
2000-07-13,25.0
2000-07-14,25.5
2000-07-17,27.6875
2000-07-18,26.5
2000-07-19,25.3125
2000-07-20,24.6875
2000-07-21,22.875
2000-07-24,23.625
2000-07-25,24.5625
2000-07-26,24.0
2000-07-27,21.25
2000-07-28,17.9375
2000-07-31,17.6875
2000-08-01,17.5
2000-08-02,17.25
2000-08-03,16.25
2000-08-04,16.0
2000-08-07,15.75
2000-08-08,16.1875
2000-08-09,16.5625
2000-08-10,16.6875
2000-08-11,16.375
2000-08-14,18.0
2000-08-15,18.375
2000-08-16,17.5625
2000-08-17,19.0
2000-08-18,20.375
2000-08-21,20.265625
2000-08-22,20.5
2000-08-23,21.4375
2000-08-24,21.875
2000-08-25,21.375
2000-08-28,21.375
2000-08-29,20.75
2000-08-30,20.375
2000-08-31,20.5
2000-09-01,20.6875
2000-09-05,20.0
2000-09-06,19.0
2000-09-07,19.75
2000-09-08,18.5
2000-09-11,18.375
2000-09-12,17.9375
2000-09-13,18.625
2000-09-14,19.0
2000-09-15,18.0
2000-09-18,17.625
2000-09-19,17.5
2000-09-20,16.6875
2000-09-21,16.1875
2000-09-22,16.1875
2000-09-25,15.9375
2000-09-26,15.25
2000-09-27,15.375
2000-09-28,15.6875
2000-09-29,15.3125
2000-10-02,15.125
2000-10-03,15.1875
2000-10-04,15.8125
2000-10-05,15.375
2000-10-06,15.328125
2000-10-09,15.75
2000-10-10,15.3125
2000-10-11,15.5625
2000-10-12,15.25
2000-10-13,17.375
2000-10-16,15.4375
2000-10-17,14.5625
2000-10-18,13.9375
2000-10-19,15.5
2000-10-20,13.875
2000-10-23,14.75
2000-10-24,13.9375
2000-10-25,13.6875
2000-10-26,15.25
2000-10-27,14.375
2000-10-30,14.6875
2000-10-31,15.8125
2000-11-01,15.25
2000-11-02,16.3125
2000-11-03,16.8125
2000-11-06,15.25
2000-11-07,15.75
2000-11-08,15.5
2000-11-09,15.75
2000-11-10,14.6875
2000-11-13,15.0
2000-11-14,16.4375
2000-11-15,16.375
2000-11-16,16.1875
2000-11-17,15.9375
2000-11-20,15.4375
2000-11-21,15.4375
2000-11-22,15.4375
2000-11-24,15.8125
2000-11-27,15.4375
2000-11-28,15.0625
2000-11-29,15.1875
2000-11-30,14.25
2000-12-01,14.0625
2000-12-04,13.625
2000-12-05,15.125
2000-12-06,14.75
2000-12-07,14.9375
2000-12-08,16.0
2000-12-11,17.0625
2000-12-12,16.5
2000-12-13,15.5625
2000-12-14,15.75
2000-12-15,15.375
2000-12-18,14.875
2000-12-19,14.6875
2000-12-20,14.0625
2000-12-21,14.0625
2000-12-22,14.4375
2000-12-26,14.1875
2000-12-27,14.0
2000-12-28,14.5625
2000-12-29,13.9375
2001-01-02,14.0625
2001-01-03,15.1875
2001-01-04,15.5625
2001-01-05,15.375
2001-01-08,15.6875
2001-01-09,14.9375
2001-01-10,15.875
2001-01-11,17.5625
2001-01-12,18.125
2001-01-16,17.953125
2001-01-17,18.25
2001-01-18,18.5625
2001-01-19,18.6875
2001-01-22,18.25
2001-01-23,18.625
2001-01-24,18.6875
2001-01-25,18.75
2001-01-26,17.9375
2001-01-29,18.3125
2001-01-30,19.0625
2001-01-31,18.875
2001-02-01,19.0625
2001-02-02,18.0625
2001-02-05,18.25
2001-02-06,18.125
2001-02-07,17.5625
2001-02-08,17.1875
2001-02-09,17.5
2001-02-12,18.0
2001-02-13,18.4375
2001-02-14,18.75
2001-02-15,19.25
2001-02-16,18.1875
2001-02-20,17.6875
2001-02-21,17.75
2001-02-22,16.9375
2001-02-23,15.875
2001-02-26,16.625
2001-02-27,16.5
2001-02-28,16.3125
2001-03-01,16.6875
2001-03-02,16.875
2001-03-05,16.6875
2001-03-06,17.3125
2001-03-07,17.0
2001-03-08,17.375
2001-03-09,17.125
2001-03-12,16.8125
2001-03-13,17.125
2001-03-14,17.0
2001-03-15,16.5
2001-03-16,15.875
2001-03-19,16.5625
2001-03-20,16.25
2001-03-21,16.125
2001-03-22,17.0625
2001-03-23,17.125
2001-03-26,17.25
2001-03-27,17.375
2001-03-28,15.875
2001-03-29,15.875
2001-03-30,15.5625
2001-04-02,14.5625
2001-04-03,14.5
2001-04-04,14.0
2001-04-05,15.9375
2001-04-06,15.1875
2001-04-09,14.949999809265137
2001-04-10,16.020000457763672
2001-04-11,16.799999237060547
2001-04-12,16.889999389648438
2001-04-16,17.100000381469727
2001-04-17,16.309999465942383
2001-04-18,17.75
2001-04-19,18.469999313354492
2001-04-20,18.75
2001-04-23,17.760000228881836
2001-04-24,17.809999465942383
2001-04-25,17.84000015258789
2001-04-26,17.649999618530273
2001-04-27,18.450000762939453
2001-04-30,18.100000381469727
2001-05-01,18.34000015258789
2001-05-02,18.600000381469727
2001-05-03,17.989999771118164
2001-05-04,18.479999542236328
2001-05-07,19.290000915527344
2001-05-08,19.09000015258789
2001-05-09,18.399999618530273
2001-05-10,19.190000534057617
2001-05-11,18.75
2001-05-14,18.5
2001-05-15,18.899999618530273
2001-05-16,18.450000762939453
2001-05-17,18.670000076293945
2001-05-18,19.15999984741211
2001-05-21,21.600000381469727
2001-05-22,22.149999618530273
2001-05-23,21.5
2001-05-24,21.56999969482422
2001-05-25,22.0
2001-05-29,21.959999084472656
2001-05-30,21.059999465942383
2001-05-31,21.079999923706055
2001-06-01,21.190000534057617
2001-06-04,21.049999237060547
2001-06-05,21.8700008392334
2001-06-06,21.1200008392334
2001-06-07,21.540000915527344
2001-06-08,21.690000534057617
2001-06-11,21.729999542236328
2001-06-12,21.049999237060547
2001-06-13,21.059999465942383
2001-06-14,20.479999542236328
2001-06-15,19.899999618530273
2001-06-18,18.81999969482422
2001-06-19,18.139999389648438
2001-06-20,18.209999084472656
2001-06-21,19.389999389648438
2001-06-22,19.399999618530273
2001-06-25,19.760000228881836
2001-06-26,21.0
2001-06-27,21.68000030517578
2001-06-28,21.649999618530273
2001-06-29,22.5
2001-07-02,23.270000457763672
2001-07-03,23.190000534057617
2001-07-05,23.0
2001-07-06,21.950000762939453
2001-07-09,22.030000686645508
2001-07-10,21.479999542236328
2001-07-11,20.59000015258789
2001-07-12,22.09000015258789
2001-07-13,21.959999084472656
2001-07-16,21.0
2001-07-17,20.709999084472656
2001-07-18,20.1200008392334
2001-07-19,20.149999618530273
2001-07-20,20.15999984741211
2001-07-23,19.299999237060547
2001-07-24,19.270000457763672
2001-07-25,19.0
2001-07-26,19.59000015258789
2001-07-27,19.149999618530273
2001-07-30,18.860000610351562
2001-07-31,18.90999984741211
2001-08-01,20.200000762939453
2001-08-02,21.239999771118164
2001-08-03,21.5
2001-08-06,21.350000381469727
2001-08-07,21.399999618530273
2001-08-08,20.299999237060547
2001-08-09,20.989999771118164
2001-08-10,21.0
2001-08-13,20.850000381469727
2001-08-14,20.0
2001-08-15,19.969999313354492
2001-08-16,20.0
2001-08-17,19.899999618530273
2001-08-20,19.959999084472656
2001-08-21,19.670000076293945
2001-08-22,19.940000534057617
2001-08-23,20.489999771118164
2001-08-24,21.1299991607666
2001-08-27,21.850000381469727
2001-08-28,20.75
2001-08-29,20.6299991607666
2001-08-30,19.600000381469727
2001-08-31,19.889999389648438
2001-09-04,19.049999237060547
2001-09-05,17.479999542236328
2001-09-06,17.0
2001-09-07,17.020000457763672
2001-09-10,16.290000915527344
2001-09-17,15.579999923706055
2001-09-18,15.699999809265137
2001-09-19,15.050000190734863
2001-09-20,14.25
2001-09-21,13.399999618530273
2001-09-24,14.140000343322754
2001-09-25,15.199999809265137
2001-09-26,15.220000267028809
2001-09-27,14.59000015258789
2001-09-28,14.960000038146973
2001-10-01,14.680000305175781
2001-10-02,14.5
2001-10-03,15.0
2001-10-04,16.5
2001-10-05,16.850000381469727
2001-10-08,17.25
2001-10-09,16.5
2001-10-10,16.700000762939453
2001-10-11,17.700000762939453
2001-10-12,17.700000762939453
2001-10-15,17.850000381469727
2001-10-16,18.100000381469727
2001-10-17,17.299999237060547
2001-10-18,17.59000015258789
2001-10-19,17.389999389648438
2001-10-22,18.549999237060547
2001-10-23,17.700000762939453
2001-10-24,17.56999969482422
2001-10-25,17.850000381469727
2001-10-26,17.979999542236328
2001-10-29,17.459999084472656
2001-10-30,16.979999542236328
2001-10-31,17.450000762939453
2001-11-01,18.25
2001-11-02,17.510000228881836
2001-11-05,17.989999771118164
2001-11-06,18.899999618530273
2001-11-07,18.549999237060547
2001-11-08,19.09000015258789
2001-11-09,18.0
2001-11-12,19.0
2001-11-13,18.959999084472656
2001-11-14,18.979999542236328
2001-11-15,18.649999618530273
2001-11-16,18.690000534057617
2001-11-19,18.899999618530273
2001-11-20,18.6200008392334
2001-11-21,18.5
2001-11-23,18.75
2001-11-26,19.010000228881836
2001-11-27,19.170000076293945
2001-11-28,18.719999313354492
2001-11-29,19.100000381469727
2001-11-30,19.06999969482422
2001-12-03,19.15999984741211
2001-12-04,19.440000534057617
2001-12-05,21.25
2001-12-06,21.329999923706055
2001-12-07,20.670000076293945
2001-12-10,20.149999618530273
2001-12-11,20.200000762939453
2001-12-12,20.809999465942383
2001-12-13,19.850000381469727
2001-12-14,20.5
2001-12-17,20.68000030517578
2001-12-18,20.690000534057617
2001-12-19,19.200000762939453
2001-12-20,18.889999389648438
2001-12-21,19.93000030517578
2001-12-24,19.850000381469727
2001-12-26,19.270000457763672
2001-12-27,19.809999465942383
2001-12-28,19.989999771118164
2001-12-31,19.75
2002-01-02,19.989999771118164
2002-01-03,21.280000686645508
2002-01-04,21.5
2002-01-07,21.489999771118164
2002-01-08,22.0
2002-01-09,22.06999969482422
2002-01-10,21.93000030517578
2002-01-11,21.440000534057617
2002-01-14,21.469999313354492
2002-01-15,21.0
2002-01-16,20.06999969482422
2002-01-17,19.3799991607666
2002-01-18,18.940000534057617
2002-01-22,18.200000762939453
2002-01-23,18.899999618530273
2002-01-24,18.649999618530273
2002-01-25,19.200000762939453
2002-01-28,19.270000457763672
2002-01-29,19.0
2002-01-30,19.649999618530273
2002-01-31,20.200000762939453
2002-02-01,19.239999771118164
2002-02-04,19.420000076293945
2002-02-05,19.43000030517578
2002-02-06,19.280000686645508
2002-02-07,19.43000030517578
2002-02-08,19.75
2002-02-11,20.010000228881836
2002-02-12,20.270000457763672
2002-02-13,21.0
2002-02-14,21.030000686645508
2002-02-15,21.93000030517578
2002-02-19,21.8799991607666
2002-02-20,21.899999618530273
2002-02-21,22.520000457763672
2002-02-22,22.719999313354492
2002-02-25,24.010000228881836
2002-02-26,24.8799991607666
2002-02-27,23.510000228881836
2002-02-28,23.040000915527344
2002-03-01,24.670000076293945
2002-03-04,27.950000762939453
2002-03-05,28.309999465942383
2002-03-06,28.6200008392334
2002-03-07,29.299999237060547
2002-03-08,29.34000015258789
2002-03-11,28.6299991607666
2002-03-12,28.149999618530273
2002-03-13,27.93000030517578
2002-03-14,27.459999084472656
2002-03-15,27.25
2002-03-18,27.049999237060547
2002-03-19,26.84000015258789
2002-03-20,25.670000076293945
2002-03-21,27.25
2002-03-22,28.84000015258789
2002-03-25,28.719999313354492
2002-03-26,28.25
2002-03-27,29.0
2002-03-28,28.489999771118164
2002-04-01,28.510000228881836
2002-04-02,27.850000381469727
2002-04-03,27.09000015258789
2002-04-04,27.719999313354492
2002-04-05,27.649999618530273
2002-04-08,28.389999389648438
2002-04-09,27.8799991607666
2002-04-10,27.790000915527344
2002-04-11,26.200000762939453
2002-04-12,27.770000457763672
2002-04-15,28.290000915527344
2002-04-16,29.700000762939453
2002-04-17,29.149999618530273
2002-04-18,28.200000762939453
2002-04-19,28.280000686645508
2002-04-22,27.489999771118164
2002-04-23,27.040000915527344
2002-04-24,27.190000534057617
2002-04-25,27.84000015258789
2002-04-26,27.780000686645508
2002-04-29,28.239999771118164
2002-04-30,28.010000228881836
2002-05-01,28.139999389648438
2002-05-02,27.25
2002-05-03,26.790000915527344
2002-05-06,25.809999465942383
2002-05-07,25.700000762939453
2002-05-08,27.399999618530273
2002-05-09,26.459999084472656
2002-05-10,24.690000534057617
2002-05-13,25.549999237060547
2002-05-14,27.34000015258789
2002-05-15,27.049999237060547
2002-05-16,26.899999618530273
2002-05-17,25.799999237060547
2002-05-20,26.170000076293945
2002-05-21,25.25
2002-05-22,25.899999618530273
2002-05-23,25.40999984741211
2002-05-24,24.0
2002-05-28,24.299999237060547
2002-05-29,23.649999618530273
2002-05-30,23.75
2002-05-31,24.5
2002-06-03,21.639999389648438
2002-06-04,22.190000534057617
2002-06-05,20.889999389648438
2002-06-06,20.1200008392334
2002-06-07,20.520000457763672
2002-06-10,19.899999618530273
2002-06-11,18.75
2002-06-12,18.8700008392334
2002-06-13,18.219999313354492
2002-06-14,18.31999969482422
2002-06-17,18.899999618530273
2002-06-18,18.75
2002-06-19,18.0
2002-06-20,17.469999313354492
2002-06-21,16.229999542236328
2002-06-24,17.889999389648438
2002-06-25,17.299999237060547
2002-06-26,17.65999984741211
2002-06-27,18.18000030517578
2002-06-28,17.280000686645508
2002-07-01,17.59000015258789
2002-07-02,17.100000381469727
2002-07-03,17.280000686645508
2002-07-05,19.489999771118164
2002-07-08,17.700000762939453
2002-07-09,17.579999923706055
2002-07-10,17.459999084472656
2002-07-11,17.709999084472656
2002-07-12,17.290000915527344
2002-07-15,17.530000686645508
2002-07-16,17.989999771118164
2002-07-17,18.0
2002-07-18,17.8799991607666
2002-07-19,17.0
2002-07-22,17.1299991607666
2002-07-23,16.540000915527344
2002-07-24,16.649999618530273
2002-07-25,15.130000114440918
2002-07-26,14.329999923706055
2002-07-29,15.4399995803833
2002-07-30,16.06999969482422
2002-07-31,15.329999923706055
2002-08-01,15.210000038146973
2002-08-02,14.899999618530273
2002-08-05,13.729999542236328
2002-08-06,14.510000228881836
2002-08-07,15.010000228881836
2002-08-08,15.720000267028809
2002-08-09,15.390000343322754
2002-08-12,14.989999771118164
2002-08-13,14.5
2002-08-14,15.079999923706055
2002-08-15,15.210000038146973
2002-08-16,15.920000076293945
2002-08-19,16.540000915527344
2002-08-20,16.030000686645508
2002-08-21,17.030000686645508
2002-08-22,17.030000686645508
2002-08-23,16.0
2002-08-26,15.850000381469727
2002-08-27,14.850000381469727
2002-08-28,14.09000015258789
2002-08-29,14.239999771118164
2002-08-30,14.149999618530273
2002-09-03,13.720000267028809
2002-09-04,14.369999885559082
2002-09-05,13.75
2002-09-06,14.300000190734863
2002-09-09,14.170000076293945
2002-09-10,15.130000114440918
2002-09-11,15.149999618530273
2002-09-12,14.779999732971191
2002-09-13,14.680000305175781
2002-09-16,14.210000038146973
2002-09-17,14.270000457763672
2002-09-18,13.960000038146973
2002-09-19,13.380000114440918
2002-09-20,13.010000228881836
2002-09-23,12.229999542236328
2002-09-24,11.739999771118164
2002-09-25,12.170000076293945
2002-09-26,12.149999618530273
2002-09-27,11.489999771118164
2002-09-30,11.300000190734863
2002-10-01,11.9399995803833
2002-10-02,11.640000343322754
2002-10-03,11.149999618530273
2002-10-04,10.720000267028809
2002-10-07,9.979999542236328
2002-10-08,10.09000015258789
2002-10-09,9.989999771118164
2002-10-10,10.739999771118164
2002-10-11,11.65999984741211
2002-10-14,11.609999656677246
2002-10-15,12.65999984741211
2002-10-16,12.319999694824219
2002-10-17,13.420000076293945
2002-10-18,13.449999809265137
2002-10-21,14.289999961853027
2002-10-22,13.5
2002-10-23,14.390000343322754
2002-10-24,15.069999694824219
2002-10-25,15.670000076293945
2002-10-28,15.789999961853027
2002-10-29,14.819999694824219
2002-10-30,15.600000381469727
2002-10-31,15.779999732971191
2002-11-01,16.25
2002-11-04,16.420000076293945
